bar_index,breakout_pressure,close,drawdown_from_high,long_ma,moving_average_slope,position_scale,range_score,realized_vol,reason,regime,run_id,selected_strategy,trend_strength,volatility_percentile,volume_zscore
297,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
298,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
304,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
308,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
309,,,,,,1.0,,,range_score=0.1492,range,BTC_1d_regime_router,grid,,,
310,,,,,,1.0,,,slope=0.0019 trend=0.0410,trend_up,BTC_1d_regime_router,trend_following,,,
325,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
327,,,,,,1.0,,,range_score=0.1522,range,BTC_1d_regime_router,grid,,,
328,,,,,,1.0,,,slope=0.0013 trend=0.0218,trend_up,BTC_1d_regime_router,trend_following,,,
329,,,,,,1.0,,,range_score=0.1251,range,BTC_1d_regime_router,grid,,,
330,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
359,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
378,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
393,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
413,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
429,,,,,,1.0,,,range_score=0.1771,range,BTC_1d_regime_router,grid,,,
435,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
443,,,,,,1.0,,,slope=0.0005 trend=0.0725,trend_up,BTC_1d_regime_router,trend_following,,,
460,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
482,,,,,,1.0,,,range_score=0.1320,range,BTC_1d_regime_router,grid,,,
484,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
485,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
487,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
494,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
498,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
506,,,,,,1.0,,,range_score=0.0923,range,BTC_1d_regime_router,grid,,,
509,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
519,,,,,,1.0,,,range_score=0.0655,range,BTC_1d_regime_router,grid,,,
520,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
525,,,,,,1.0,,,range_score=0.0662,range,BTC_1d_regime_router,grid,,,
527,,,,,,1.0,,,slope=0.0003 trend=0.0243,trend_up,BTC_1d_regime_router,trend_following,,,
531,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
537,,,,,,1.0,,,slope=0.0015 trend=0.0728,trend_up,BTC_1d_regime_router,trend_following,,,
541,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
542,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
562,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
576,,,,,,1.0,,,range_score=0.0879,range,BTC_1d_regime_router,grid,,,
578,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
588,,,,,,1.0,,,range_score=0.0811,range,BTC_1d_regime_router,grid,,,
591,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
592,,,,,,1.0,,,range_score=0.0820,range,BTC_1d_regime_router,grid,,,
602,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
603,,,,,,1.0,,,slope=0.0011 trend=0.0203,trend_up,BTC_1d_regime_router,trend_following,,,
656,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
666,,,,,,1.0,,,slope=0.0012 trend=0.0485,trend_up,BTC_1d_regime_router,trend_following,,,
670,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
682,,,,,,1.0,,,slope=0.0042 trend=0.1463,trend_up,BTC_1d_regime_router,trend_following,,,
705,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
706,,,,,,1.0,,,slope=0.0041 trend=0.0337,trend_up,BTC_1d_regime_router,trend_following,,,
708,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
709,,,,,,1.0,,,slope=0.0043 trend=0.0388,trend_up,BTC_1d_regime_router,trend_following,,,
715,,,,,,1.0,,,range_score=0.1142,range,BTC_1d_regime_router,grid,,,
716,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
717,,,,,,1.0,,,slope=0.0031 trend=0.0244,trend_up,BTC_1d_regime_router,trend_following,,,
718,,,,,,1.0,,,range_score=0.1081,range,BTC_1d_regime_router,grid,,,
719,,,,,,1.0,,,slope=0.0032 trend=0.0341,trend_up,BTC_1d_regime_router,trend_following,,,
720,,,,,,1.0,,,range_score=0.1081,range,BTC_1d_regime_router,grid,,,
722,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
742,,,,,,1.0,,,range_score=0.0619,range,BTC_1d_regime_router,grid,,,
743,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
764,,,,,,1.0,,,range_score=0.0787,range,BTC_1d_regime_router,grid,,,
765,,,,,,1.0,,,slope=0.0002 trend=0.0440,trend_up,BTC_1d_regime_router,trend_following,,,
799,,,,,,1.0,,,range_score=0.0781,range,BTC_1d_regime_router,grid,,,
809,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
814,,,,,,1.0,,,range_score=0.0340,range,BTC_1d_regime_router,grid,,,
816,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
856,,,,,,1.0,,,range_score=0.0753,range,BTC_1d_regime_router,grid,,,
858,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
864,,,,,,1.0,,,range_score=0.0776,range,BTC_1d_regime_router,grid,,,
868,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
873,,,,,,1.0,,,slope=0.0010 trend=0.0522,trend_up,BTC_1d_regime_router,trend_following,,,
878,,,,,,1.0,,,range_score=0.0659,range,BTC_1d_regime_router,grid,,,
882,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
883,,,,,,1.0,,,slope=0.0018 trend=0.0623,trend_up,BTC_1d_regime_router,trend_following,,,
971,,,,,,1.0,,,range_score=0.1142,range,BTC_1d_regime_router,grid,,,
973,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
974,,,,,,1.0,,,range_score=0.1228,range,BTC_1d_regime_router,grid,,,
977,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
988,,,,,,1.0,,,range_score=0.1636,range,BTC_1d_regime_router,grid,,,
997,,,,,,1.0,,,slope=0.0010 trend=0.0307,trend_up,BTC_1d_regime_router,trend_following,,,
1024,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
1058,,,,,,1.0,,,slope=0.0060 trend=0.0949,trend_up,BTC_1d_regime_router,trend_following,,,
1062,,,,,,1.0,,,range_score=0.0917,range,BTC_1d_regime_router,grid,,,
1063,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1072,,,,,,1.0,,,range_score=0.1548,range,BTC_1d_regime_router,grid,,,
1073,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1096,,,,,,1.0,,,range_score=0.1202,range,BTC_1d_regime_router,grid,,,
1097,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1100,,,,,,1.0,,,slope=0.0001 trend=0.0916,trend_up,BTC_1d_regime_router,trend_following,,,
1106,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1107,,,,,,1.0,,,slope=0.0000 trend=0.0632,trend_up,BTC_1d_regime_router,trend_following,,,
1108,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1112,,,,,,1.0,,,slope=0.0002 trend=0.0427,trend_up,BTC_1d_regime_router,trend_following,,,
1124,,,,,,1.0,,,range_score=0.0649,range,BTC_1d_regime_router,grid,,,
1129,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1156,,,,,,1.0,,,range_score=0.1370,range,BTC_1d_regime_router,grid,,,
1157,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1158,,,,,,1.0,,,range_score=0.1433,range,BTC_1d_regime_router,grid,,,
1160,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1162,,,,,,1.0,,,slope=0.0001 trend=0.0638,trend_up,BTC_1d_regime_router,trend_following,,,
1163,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1180,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
1195,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
1199,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
1200,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1216,,,,,,1.0,,,range_score=0.1695,range,BTC_1d_regime_router,grid,,,
1219,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1224,,,,,,1.0,,,slope=0.0006 trend=0.0652,trend_up,BTC_1d_regime_router,trend_following,,,
1234,,,,,,1.0,,,range_score=0.1271,range,BTC_1d_regime_router,grid,,,
1237,,,,,,1.0,,,slope=0.0015 trend=0.0262,trend_up,BTC_1d_regime_router,trend_following,,,
1242,,,,,,1.0,,,range_score=0.0861,range,BTC_1d_regime_router,grid,,,
1244,,,,,,1.0,,,slope=0.0007 trend=0.0282,trend_up,BTC_1d_regime_router,trend_following,,,
1245,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1247,,,,,,1.0,,,slope=0.0006 trend=0.0804,trend_up,BTC_1d_regime_router,trend_following,,,
1278,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
1284,,,,,,1.0,,,slope=0.0094 trend=0.2351,trend_up,BTC_1d_regime_router,trend_following,,,
1289,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,BTC_1d_regime_router,cash,,,
1290,,,,,,1.0,,,slope=0.0079 trend=0.1708,trend_up,BTC_1d_regime_router,trend_following,,,
1317,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1318,,,,,,1.0,,,slope=0.0066 trend=0.0470,trend_up,BTC_1d_regime_router,trend_following,,,
1320,,,,,,1.0,,,range_score=0.1175,range,BTC_1d_regime_router,grid,,,
1323,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1327,,,,,,1.0,,,range_score=0.1376,range,BTC_1d_regime_router,grid,,,
1331,,,,,,1.0,,,slope=0.0025 trend=0.0464,trend_up,BTC_1d_regime_router,trend_following,,,
1332,,,,,,1.0,,,range_score=0.0974,range,BTC_1d_regime_router,grid,,,
1333,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1339,,,,,,1.0,,,range_score=0.1003,range,BTC_1d_regime_router,grid,,,
1340,,,,,,1.0,,,slope=0.0018 trend=0.0288,trend_up,BTC_1d_regime_router,trend_following,,,
1357,,,,,,1.0,,,range_score=0.1153,range,BTC_1d_regime_router,grid,,,
1358,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1360,,,,,,1.0,,,range_score=0.0864,range,BTC_1d_regime_router,grid,,,
1361,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1366,,,,,,1.0,,,range_score=0.0865,range,BTC_1d_regime_router,grid,,,
1367,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1368,,,,,,1.0,,,range_score=0.0929,range,BTC_1d_regime_router,grid,,,
1369,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1370,,,,,,1.0,,,range_score=0.0917,range,BTC_1d_regime_router,grid,,,
1372,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1376,,,,,,1.0,,,range_score=0.0575,range,BTC_1d_regime_router,grid,,,
1377,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1387,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
1407,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1427,,,,,,1.0,,,range_score=0.1311,range,BTC_1d_regime_router,grid,,,
1436,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1437,,,,,,1.0,,,slope=0.0017 trend=0.0986,trend_up,BTC_1d_regime_router,trend_following,,,
1481,,,,,,1.0,,,range_score=0.1004,range,BTC_1d_regime_router,grid,,,
1482,,,,,,1.0,,,slope=0.0039 trend=0.0354,trend_up,BTC_1d_regime_router,trend_following,,,
1490,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1492,,,,,,1.0,,,slope=0.0025 trend=0.0274,trend_up,BTC_1d_regime_router,trend_following,,,
1493,,,,,,1.0,,,range_score=0.0838,range,BTC_1d_regime_router,grid,,,
1497,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1499,,,,,,1.0,,,range_score=0.0884,range,BTC_1d_regime_router,grid,,,
1501,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1502,,,,,,1.0,,,range_score=0.0871,range,BTC_1d_regime_router,grid,,,
1505,,,,,,1.0,,,slope=0.0007 trend=0.0225,trend_up,BTC_1d_regime_router,trend_following,,,
1506,,,,,,1.0,,,range_score=0.0717,range,BTC_1d_regime_router,grid,,,
1508,,,,,,1.0,,,slope=0.0009 trend=0.0250,trend_up,BTC_1d_regime_router,trend_following,,,
1510,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1512,,,,,,1.0,,,slope=0.0011 trend=0.0243,trend_up,BTC_1d_regime_router,trend_following,,,
1513,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1514,,,,,,1.0,,,slope=0.0006 trend=0.0208,trend_up,BTC_1d_regime_router,trend_following,,,
1538,,,,,,1.0,,,range_score=0.0588,range,BTC_1d_regime_router,grid,,,
1540,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1541,,,,,,1.0,,,slope=0.0017 trend=0.0242,trend_up,BTC_1d_regime_router,trend_following,,,
1542,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1543,,,,,,1.0,,,slope=0.0019 trend=0.0206,trend_up,BTC_1d_regime_router,trend_following,,,
1552,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1555,,,,,,1.0,,,range_score=0.0926,range,BTC_1d_regime_router,grid,,,
1556,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1559,,,,,,1.0,,,range_score=0.0924,range,BTC_1d_regime_router,grid,,,
1561,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1578,,,,,,1.0,,,range_score=0.0763,range,BTC_1d_regime_router,grid,,,
1584,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1587,,,,,,1.0,,,range_score=0.0763,range,BTC_1d_regime_router,grid,,,
1590,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1592,,,,,,1.0,,,range_score=0.0608,range,BTC_1d_regime_router,grid,,,
1593,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1596,,,,,,1.0,,,range_score=0.0720,range,BTC_1d_regime_router,grid,,,
1599,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1601,,,,,,1.0,,,slope=0.0007 trend=0.0705,trend_up,BTC_1d_regime_router,trend_following,,,
1608,,,,,,1.0,,,range_score=0.1389,range,BTC_1d_regime_router,grid,,,
1609,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1610,,,,,,1.0,,,range_score=0.1363,range,BTC_1d_regime_router,grid,,,
1613,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1624,,,,,,1.0,,,range_score=0.1473,range,BTC_1d_regime_router,grid,,,
1627,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1691,,,,,,1.0,,,range_score=0.0532,range,BTC_1d_regime_router,grid,,,
1694,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1696,,,,,,1.0,,,slope=0.0003 trend=0.0478,trend_up,BTC_1d_regime_router,trend_following,,,
1697,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1699,,,,,,1.0,,,range_score=0.0732,range,BTC_1d_regime_router,grid,,,
1701,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1703,,,,,,1.0,,,slope=0.0016 trend=0.0591,trend_up,BTC_1d_regime_router,trend_following,,,
1710,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1711,,,,,,1.0,,,range_score=0.0953,range,BTC_1d_regime_router,grid,,,
1715,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1717,,,,,,1.0,,,range_score=0.1152,range,BTC_1d_regime_router,grid,,,
1719,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1726,,,,,,0.0,,,panic_cash,panic,BTC_1d_regime_router,cash,,,
1747,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1763,,,,,,1.0,,,range_score=0.1209,range,BTC_1d_regime_router,grid,,,
1764,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1767,,,,,,1.0,,,range_score=0.1278,range,BTC_1d_regime_router,grid,,,
1771,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1775,,,,,,1.0,,,range_score=0.1295,range,BTC_1d_regime_router,grid,,,
1776,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1780,,,,,,1.0,,,range_score=0.1300,range,BTC_1d_regime_router,grid,,,
1782,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1785,,,,,,1.0,,,range_score=0.1144,range,BTC_1d_regime_router,grid,,,
1787,,,,,,1.0,,,slope=0.0009 trend=0.0447,trend_up,BTC_1d_regime_router,trend_following,,,
1828,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
1829,,,,,,1.0,,,range_score=0.0763,range,BTC_1d_regime_router,grid,,,
1830,,,,,,0.0,,,unknown_hold,unknown,BTC_1d_regime_router,cash,,,
55,-0.0719,33502.87,0.278445,35688.0796,-0.002097,,0.129161,0.044097,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.065225,0.0857,-1.1926
91,-0.017588,46973.82,0.017284,37202.7832,0.00796,,0.204219,0.034067,slope=0.0080 trend=0.2080,trend_up,BTC_1d_regime_router,trend_following,0.20801,0.3803,-1.2831
127,-0.224297,43015.62,0.183205,46549.7992,0.001364,,0.224297,0.038364,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.08216,0.6729,1.3153
163,-0.094028,60328.81,0.085947,51314.787,0.002996,,0.202493,0.031598,slope=0.0030 trend=0.1494,trend_up,BTC_1d_regime_router,trend_following,0.149415,0.1678,-0.7183
199,-0.145758,57184.07,0.153153,60819.4554,0.000391,,0.206221,0.033579,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.063573,0.4693,0.0637
235,-0.180039,43082.31,0.361988,50906.8112,-0.006736,,0.180039,0.02601,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.181617,0.0419,0.8332
271,-0.047175,42373.73,0.166508,42400.9144,-0.003977,,0.191821,0.030333,range_score=0.1918,range,BTC_1d_regime_router,grid,0.000642,0.2988,-0.0432
307,-0.052607,42201.13,0.052615,40422.9572,0.002224,,0.157433,0.048067,vol_pct=0.89,high_vol,BTC_1d_regime_router,cash,0.042136,0.885,-1.3977
343,-0.180744,39450.13,0.168329,41988.94,2.5e-05,,0.153509,0.023633,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.064355,0.0681,-0.7744
379,0.012773,31734.22,0.318723,34977.3018,-0.005925,,0.097826,0.036162,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.102195,0.649,0.4399
415,-0.119345,20175.83,0.431224,25527.4468,-0.007541,,0.124922,0.039177,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.265249,0.7038,0.2397
451,0.004639,23954.05,0.098609,21708.75,0.002985,,0.11269,0.028306,slope=0.0030 trend=0.0937,trend_up,BTC_1d_regime_router,trend_following,0.093734,0.2135,1.3173
487,-0.136731,19701.88,0.193913,21839.008,-0.002968,,0.182984,0.038061,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.108473,0.7302,0.6796
523,-0.061231,19164.37,0.144285,19619.1434,-0.000985,,0.06762,0.014546,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.02373,0.004,0.4096
559,-0.270194,16458.57,0.227274,18657.7272,-0.003282,,0.292239,0.047231,dd=22.73% vol_pct=0.86,panic,BTC_1d_regime_router,cash,0.133618,0.8627,-0.7224
595,-0.071398,16616.75,0.219848,16782.6976,-0.000233,,0.082102,0.015728,range_score=0.0821,range,BTC_1d_regime_router,grid,0.009987,0.0435,-1.3844
631,-0.043044,22762.52,0.041267,19690.6434,0.006157,,0.134644,0.023129,slope=0.0062 trend=0.1350,trend_up,BTC_1d_regime_router,trend_following,0.134953,0.1784,-0.3436
667,0.019789,24670.41,0.006915,22979.3212,0.001529,,0.183204,0.035024,slope=0.0015 trend=0.0685,trend_up,BTC_1d_regime_router,trend_following,0.068547,0.6692,2.1801
703,-0.057986,28797.1,0.054808,26601.346,0.00427,,0.092611,0.020478,slope=0.0043 trend=0.0762,trend_up,BTC_1d_regime_router,trend_following,0.076249,0.1567,1.7027
739,-0.114522,26473.79,0.131065,28242.576,-0.0012,,0.095158,0.013697,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.066813,0.0223,-0.1784
775,-0.007234,30472.0,0.007182,27470.008,0.002557,,0.182589,0.021522,slope=0.0026 trend=0.0985,trend_up,BTC_1d_regime_router,trend_following,0.098516,0.196,1.9034
811,-0.039896,29072.13,0.075732,29789.1858,0.001834,,0.036663,0.009237,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.024665,0.0114,-1.4487
847,-0.072547,25841.61,0.178438,27741.9416,-0.002841,,0.075707,0.019248,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.073538,0.1971,-0.6618
883,0.017831,28500.78,0.0,26723.9404,0.001799,,0.074657,0.017225,slope=0.0018 trend=0.0623,trend_up,BTC_1d_regime_router,trend_following,0.062344,0.1645,3.0825
919,-0.059218,35741.65,0.055907,32516.9692,0.005098,,0.087892,0.023954,slope=0.0051 trend=0.0902,trend_up,BTC_1d_regime_router,trend_following,0.090222,0.3593,0.7192
955,-0.017089,43428.85,0.016802,40032.4968,0.004028,,0.067181,0.022248,slope=0.0040 trend=0.0782,trend_up,BTC_1d_regime_router,trend_following,0.078205,0.292,-0.02
991,-0.005101,43082.94,0.082386,42879.5004,0.0001,,0.086686,0.020488,range_score=0.0867,range,BTC_1d_regime_router,grid,0.004722,0.242,-0.0709
1027,-0.001784,68124.19,0.001781,50114.3768,0.01081,,0.256907,0.035095,vol_pct=0.77,high_vol,BTC_1d_regime_router,cash,0.264367,0.7686,0.6312
1063,-0.120384,63924.51,0.12519,66482.243,0.003981,,0.120384,0.027834,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.040012,0.5053,2.057
1099,-0.011317,66274.01,0.074644,64896.738,-0.001018,,0.130655,0.030994,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.020781,0.6515,-0.8947
1135,-0.179368,60293.3,0.156107,66497.2074,-0.001117,,0.179368,0.014414,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.102895,0.087,2.2
1171,-0.031152,66188.0,0.069191,63310.1956,-0.001058,,0.164833,0.02141,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.043479,0.2754,-0.4219
1207,-0.107797,57970.9,0.150608,61707.415,-0.002287,,0.119338,0.025158,no_clear_regime,unknown,BTC_1d_regime_router,cash,0.064455,0.4162,1.3176
1243,-0.091695,60326.39,0.083993,60734.7654,-0.000273,,0.091695,0.016915,range_score=0.0917,range,BTC_1d_regime_router,grid,0.006769,0.148,0.3534
1279,0.007216,91032.07,0.0,69394.7526,0.007508,,0.254658,0.034628,vol_pct=0.77,high_vol,BTC_1d_regime_router,cash,0.237689,0.7665,0.0775
